,timestamp,FROTO.E_price_change,TOASO.E_price_change
118,2023-02-08 07:06:33.512056,0.36293766011956663,"Series([], dtype: float64)"
119,2023-02-15 07:00:00.544959,0.3370786516853963,1.5775034293552759
120,2023-02-15 07:00:01.237977,0.3558718861210064,1.2303485987696483
121,2023-02-15 07:00:01.571168,0.8094879518072196,1.2303485987696483
122,2023-02-15 07:00:02.426985,0.35580524344569486,0.7482993197278853
123,2023-02-15 07:00:02.687602,1.132075471698113,0.7482993197278853
124,2023-02-15 07:00:03.129738,0.3745318352059934,0.7482993197278853
125,2023-02-15 07:00:05.041975,0.7547169811320753,-0.7482993197278853
126,2023-02-15 07:17:05.030826,1.0980689132904287,0.0
127,2023-02-15 07:17:05.032520,0.31835205992509774,0.0
128,2023-02-15 07:17:05.034541,1.2466943709860123,0.0
129,2023-02-15 07:17:05.223259,0.5501802314551218,0.0
130,2023-02-15 07:17:05.281597,0.5501802314551218,0.0
131,2023-02-15 07:17:36.135013,0.5639097744360999,0.13245033112583293
132,2023-02-15 07:17:56.319736,0.47072114479382865,0.3311258278145601
133,2023-02-15 07:18:08.964272,0.35910035910036164,-0.198281559814939
134,2023-02-15 07:18:22.339639,0.3597803446316883,-0.26490066225166586
135,2023-02-15 07:18:22.830284,0.43552357508047645,-0.26490066225166586
136,2023-02-15 07:18:25.297867,0.4733055660734564,0.06622516556291647
137,2023-02-15 07:18:54.669463,0.34039334341906535,0.1323626737260053
138,2023-02-15 07:26:41.632698,0.31888951416245703,-0.4605263157894779
139,2023-02-15 07:30:23.931002,0.37636432066239234,0.06570302233903647
140,2023-02-16 07:00:06.128643,0.47863247863246805,-1.41364474492931
141,2023-02-16 07:00:08.087302,0.34071550255536653,-1.41364474492931
142,2023-02-16 07:00:08.621409,0.3749147920927065,0.7990165949600447
143,2023-02-16 07:00:08.700079,0.34071550255536653,0.7990165949600447
144,2023-02-16 07:00:11.519043,0.34135518006486176,0.9208103130755152
145,2023-02-16 07:00:16.929111,0.5119453924914641,-0.5504587155963359
146,2023-02-16 07:00:42.885634,0.4774897680764001,-0.5497861942577842
147,2023-02-16 07:00:48.814622,0.5460750853242269,0.5497861942577842
148,2023-02-16 07:00:49.385606,0.37478705281090985,0.6727828746177389
149,2023-02-16 07:01:07.126796,0.5129081894340803,0.30413625304135383
150,2023-02-16 07:01:08.926263,0.5982905982905962,0.30413625304135383
151,2023-02-16 07:01:16.803733,0.5122950819672178,0.42553191489360653
152,2023-02-16 07:07:43.248301,0.3478260869565153,0.37641154328733606
153,2023-02-16 07:25:09.631440,0.43478260869564966,"Series([], dtype: float64)"
154,2023-02-16 07:56:46.438465,0.3502626970227629,0.381436745073116
155,2023-02-16 08:18:24.499384,0.42024483829710135,"Series([], dtype: float64)"
156,2023-02-16 08:41:24.512841,0.49064146829003175,0.26263952724885353
157,2023-02-16 08:41:36.390766,0.5989110707804057,0.19646365422396617
158,2023-02-16 08:42:22.186709,0.3230437903804839,0.13054830287206887
159,2023-02-16 08:42:38.355574,0.34105187578532536,0.13071895424836555
160,2023-02-16 11:06:33.427448,0.3972553268327905,0.19788918205805306
161,2023-02-17 07:00:14.658266,0.44020542920029104,-0.3207184092366866
162,2023-02-17 07:01:21.198980,0.35055350553505615,-0.0639795265515053
163,2023-02-17 07:02:27.989066,0.6039531478770233,0.31948881789136685
164,2023-02-17 07:09:43.186102,0.3213138164941176,-0.1879699248120259
165,2023-02-17 07:47:50.671831,0.34105187578532536,-0.30864197530864335
166,2023-03-01 12:43:08.731403,0.4685059864653729,-0.05624296962880582
167,2023-03-01 14:48:13.313839,0.3428767358134799,0.0
168,2023-03-02 12:51:36.450408,0.3372681281618828,-0.2612330198537016
169,2023-03-03 10:27:46.160760,0.37684138403561995,-0.35158211953791874
170,2023-03-03 11:02:45.842926,0.32296447390787186,0.0
171,2023-03-03 12:25:09.073188,0.313043478260866,-0.3089598352214118
172,2023-03-06 07:21:22.178971,0.3359086328518668,0.10101010101009056
173,2023-03-06 10:28:25.248016,0.30759268253197636,0.050761421319789335
174,2023-03-08 07:32:56.310794,0.4048582995951344,-0.05202913631634498
175,2023-03-13 07:00:00.234318,0.34848987719879876,0.20703933747412417
176,2023-03-13 07:00:03.328974,0.33200531208499307,0.20703933747412417
177,2023-03-13 07:00:03.361246,0.5150357202193145,-0.20703933747412417
178,2023-03-13 07:00:05.358385,0.3316749585406287,0.20703933747412417
179,2023-03-13 07:00:05.805306,0.5986032590621804,0.20703933747412417
180,2023-03-13 07:00:08.805475,0.4966887417218624,-0.2589331952356222
181,2023-03-13 07:00:08.806344,0.5133300215267367,-0.2589331952356222
182,2023-03-13 07:00:08.806752,0.46342270771266847,-0.2589331952356222
183,2023-03-13 07:00:09.358757,0.46342270771266847,-0.20714655618849775
184,2023-03-13 07:00:09.359601,0.44679794803905715,-0.20714655618849775
185,2023-03-13 07:00:09.362389,0.5632869449966771,-0.20714655618849775
186,2023-03-20 07:53:33.466483,0.4460303300624524,0.10678056593700358
187,2023-03-20 07:54:36.635864,0.33819864720541215,-0.05313496280552332
188,2023-03-20 14:58:34.212709,0.3057553956834491,-0.16429353778750766
189,2023-03-21 07:00:44.660246,0.3228120516499233,-0.1680672268907557
190,2023-03-30 14:58:38.502162,0.33388981636059967,0.1044386422976551
191,2023-03-31 07:00:03.623063,0.35377358490567,-0.8510638297872353
192,2023-03-31 14:57:27.731471,0.30659172202349705,0.10683760683760646
193,2023-04-03 13:35:11.900709,0.361197110423106,-0.16465422612512715
194,2023-04-03 13:51:09.276087,0.4609868533378858,0.05464480874317612
195,2023-04-04 14:02:01.925414,0.33057851239668423,-0.15384615384614886
196,2023-04-28 07:10:09.258507,0.3053160919540332,0.15000000000000568
197,2023-05-02 07:14:45.445348,0.31746031746031633,0.05282620179609676
198,2023-05-11 08:55:18.156115,0.36710719530101965,0.10752688172042113
199,2023-05-11 11:17:54.343002,0.3080826386371971,-0.15847860538826808
200,2023-05-11 11:27:23.690197,0.802854594112401,0.05213764337852478
201,2023-05-11 11:49:49.271884,0.8950948800572789,0.052246603970740324
202,2023-05-11 12:39:07.017829,0.4072959093323947,0.0
203,2023-05-12 07:05:54.114952,0.8032814903435215,-0.1491795126802531
204,2023-05-12 07:10:59.620409,0.3329828250963951,0.20429009193054792
205,2023-05-15 07:30:01.568099,0.3054600992745238,1.2429378531073398
206,2023-05-16 07:00:04.553038,0.34608729090559454,-0.8455467869222133
207,2023-05-18 11:42:42.421827,0.327749453750914,0.1007556675062915
208,2023-05-18 14:16:33.717806,0.3670398238208916,-0.14925373134329067
209,2023-05-22 14:27:00.630708,0.41159962581851506,0.26441036488631386
210,2023-05-22 14:37:00.514257,0.6037735849056647,0.16059957173446548
211,2023-05-22 14:39:01.283628,0.6407840180927327,0.16059957173446548
212,2023-05-22 14:42:02.370707,0.4491858506457058,0.10604453870626251
213,2023-05-25 14:28:14.395728,0.3083445750626357,-0.05420054200542257
214,2023-05-26 08:38:30.120230,0.3286294219988495,0.05330490405117683
215,2023-05-30 07:56:45.496468,0.36275695284160303,0.09876543209876854
