,timestamp,KCHOL.E_price_change,SAHOL.E_price_change
0,2022-09-13 07:00:04.015792,0.8159564823209342,-0.5867014341590648
1,2022-09-14 11:46:08.245824,0.6849315068493178,0.07401924500369805
2,2022-09-14 11:46:21.050772,0.6038647342995196,0.07390983000739038
3,2022-09-20 09:20:43.035113,0.5466778805718997,-0.15467904098993568
4,2022-09-20 09:20:49.708136,0.9745762711864447,-0.15503875968991832
5,2023-01-05 14:04:36.502202,0.7006369426751702,0.2361832782239004
6,2023-01-24 07:00:01.498056,0.6662628709872775,-0.4215456674472984
7,2023-02-06 12:34:30.268440,0.8310249307479145,"Series([], dtype: float64)"
8,2023-02-06 13:00:01.726616,0.7427413909520508,0.0
9,2023-02-06 14:49:51.287561,0.9887936717205115,0.0
10,2023-02-06 14:53:49.867371,1.0533245556286985,0.05002501250626068
11,2023-02-06 14:54:06.442249,0.5239030779305764,0.04999999999999449
12,2023-02-08 07:00:17.854885,0.5116959064327409,-0.5393743257820827
13,2023-02-08 07:00:18.431079,0.5835156819839593,-0.4314994606256839
14,2023-02-08 07:01:53.281206,0.5173688100517326,-0.054377379010328575
15,2023-02-08 07:08:08.684218,0.5235602094240788,0.2788622420524245
16,2023-02-08 07:08:09.029697,0.7496251874062887,0.2788622420524245
17,2023-02-08 07:08:20.602449,0.5983545250560995,-0.6692693809258188
18,2023-02-08 07:09:13.711807,0.522388059701484,-0.22246941045607205
19,2023-02-08 07:11:31.899039,0.7547169811320753,-0.33821871476888976
20,2023-02-15 07:00:14.393866,0.5420054200542035,0.2538071065989911
21,2023-02-15 07:00:55.094628,0.8179959100204526,0.3054989816700715
22,2023-02-15 07:03:46.521087,0.5434782608695565,0.3560528992878842
23,2023-02-16 07:00:01.180639,0.5555555555555536,1.2482662968099856
24,2023-02-16 07:00:01.422095,0.6798516687268163,1.2482662968099856
25,2023-02-16 07:00:02.217724,0.6802721088435382,1.2482662968099856
26,2023-02-16 07:00:02.515993,0.6802721088435382,-0.6896551724137945
27,2023-02-16 07:00:03.228864,0.6802721088435382,-0.6896551724137945
28,2023-02-16 07:00:12.556903,0.9293680297397744,0.22988505747125743
29,2023-02-16 07:08:29.773867,0.5031446540880502,-0.3786086133459543
30,2023-02-16 07:14:21.769782,0.6905210295040876,0.2808988764045006
31,2023-02-16 08:34:20.124240,0.5878510777269863,-0.34129692832765013
32,2023-02-16 08:40:42.348140,0.5901639344262355,-0.1474926253687281
33,2023-02-17 07:00:56.482770,0.6802721088435382,-0.4568527918781706
34,2023-02-17 07:01:12.536040,0.5434782608695565,-0.9127789046653234
