timestamp,IPEKE.E_price_change,KOZAL.E_price_change,interval
2022-10-25_10:28:38.577487,0.5351681957186605,0.050813008130079496,0.008879
2022-10-25_14:59:08.327454,0.5586592178770999,0.0,0.000306
2022-10-31_14:46:12.474625,0.512070226773953,0.0,0.0
2022-10-31_14:51:31.335199,0.6661732050333047,0.0515729757607053,0.003189
2022-10-31_14:57:23.271224,0.511322132943759,0.0,0.0
2022-10-31_14:59:35.782290,0.5843681519357213,0.0,0.240368
2022-11-03_08:35:21.702405,1.3642564802182733,0.0,0.003347
2022-11-11_14:59:28.547059,0.6680026720106813,0.04474272930647949,0.198708
2022-11-11_14:59:32.113988,1.001335113484636,0.0,0.0
2022-11-25_07:00:14.061340,0.9846827133479286,0.0,0.000217
2022-11-25_08:31:54.980969,0.662617338487026,0.0,0.000966
2022-11-25_13:30:30.821947,0.611450806003333,0.02996703626010344,0.008021
2022-11-25_14:55:41.328854,0.731570061902076,0.0,0.154237
2022-11-25_14:58:12.458624,0.8403361344537785,0.0,0.074163
2022-11-28_14:54:07.315233,0.5241700640652214,0.029832935560869522,0.007831
2022-12-08_07:46:03.320062,0.9090909090909038,0.0,0.0
2022-12-08_11:09:45.318436,0.5033557046979942,0.0,0.0
2022-12-08_13:41:20.496387,0.5302226935312904,0.0,0.122784
2022-12-08_14:30:52.999122,0.5268703898840821,0.0,0.0
2022-12-09_07:01:42.618050,0.5876068376068355,-0.02488800398208202,0.084239
2022-12-09_07:02:08.830959,0.8021390374331583,-0.2498750624687629,0.280179
2022-12-09_07:07:13.741802,0.5497526113249052,0.0,0.074405
2022-12-09_12:49:30.024189,0.6437768240343367,0.0,0.0
2022-12-09_13:50:32.350888,1.2419006479481576,-0.024260067928194573,0.000799
2022-12-09_13:51:17.674067,1.1840688912809538,0.0,0.000974
2022-12-09_14:27:06.174130,0.5359056806002238,0.0,0.0
2022-12-12_09:05:38.913813,0.6006006006006093,0.0,0.22095
2022-12-13_07:11:47.427437,1.3619696176008445,-0.08707009142359112,0.28503
2022-12-13_14:33:06.840247,0.7216494845360799,0.0,0.0
2022-12-14_08:14:13.448138,1.003167898627244,0.06237006237006515,0.231168
2022-12-15_11:41:13.470468,0.9852216748768461,0.14665828619317978,0.239687
2022-12-15_11:41:46.649296,0.6670372429127269,-0.020995171110649302,0.287353
2022-12-15_11:42:14.113677,0.9299781181619338,0.062279427029277024,0.012124
2022-12-15_11:43:31.559267,0.7637752318603308,0.08307372793354695,0.012537
2022-12-15_12:48:25.042767,0.5624296962879693,0.0,0.0
2022-12-20_09:34:31.381231,0.5296610169491567,0.0,0.0
2022-12-21_07:12:03.476040,0.5376344086021501,0.0,0.0
2022-12-22_07:00:03.830225,0.547045951859948,0.0,0.028234
2022-12-23_07:15:19.661611,1.0905125408942284,0.0,0.080246
2022-12-23_08:34:07.791343,0.5390835579514919,0.0,0.0
2022-12-26_07:00:12.513679,0.8583690987124415,0.0,0.0
2022-12-26_07:00:19.020580,0.6399999999999961,0.0,0.277608
2022-12-27_07:20:45.696342,0.5615109749872449,0.0,0.021513
2022-12-27_08:53:18.715196,0.5801687763713037,0.0,0.15927
2022-12-28_08:48:10.374789,0.5053340819764163,0.0,0.043328
2022-12-29_09:57:09.819252,0.588235294117645,0.0708466170740385,0.262228
2022-12-30_11:03:28.164950,1.0044642857142794,0.0,0.0
2023-01-02_07:03:15.297807,0.5084745762711895,0.0,0.0
2023-01-04_12:58:11.772739,1.1124121779859442,0.04897959183673972,0.184197
2023-01-04_12:59:05.218703,0.5834305717619559,0.0,0.0
2023-01-04_13:01:31.685151,1.1130638547158789,0.0,0.000313
2023-01-04_13:03:32.713420,0.760678759508493,0.0,0.0
2023-01-06_07:59:12.837721,0.5312084993359889,0.0,0.0
2023-01-06_08:52:00.599280,1.0107391029690493,0.05329543435779183,0.175737
2023-01-06_09:22:59.198350,0.6293266205160464,0.0,0.0
2023-01-06_11:25:15.569560,0.9345794392523255,0.0,0.037134
2023-01-06_11:25:27.211229,1.0585305105853093,0.018115942028984477,0.000977
2023-01-06_11:25:54.967964,0.7453416149068248,-0.018027762754635468,0.267113
2023-01-06_11:27:00.928228,0.5576208178438735,-0.01804728388377086,0.210433
2023-01-09_13:39:19.502538,0.5238649592549383,-0.049342105263150415,0.141157
2023-01-09_14:27:07.504535,0.8433734939758963,0.0,0.0
2023-01-10_07:35:25.135933,0.8064516129032251,0.0,0.0
2023-01-10_07:35:25.137269,0.92592592592593,0.0,0.0
2023-01-10_11:26:57.767257,0.5865102639296182,0.0,0.0
2023-01-10_12:16:42.884318,0.5199306759098743,0.10226691665247145,0.075469
2023-01-10_12:37:00.595594,1.1871113623516116,0.016832183134152245,0.003044
2023-01-10_12:39:59.769635,0.5707762557077611,0.0,0.0
2023-01-10_12:53:31.212734,0.742009132420085,0.21823065301325162,0.246438
2023-01-10_13:10:13.899681,0.5614823133071267,0.0,0.006951
2023-01-10_14:10:54.074866,1.865889212827998,0.0,0.00093
2023-01-10_14:16:21.557649,1.333333333333342,0.0,0.0
2023-01-10_14:16:36.216834,0.6936416184971206,0.0,0.0
2023-01-10_14:43:13.191674,0.6006006006006093,0.0,0.0
2023-01-10_14:46:45.751382,1.564380264741283,0.0,0.0
2023-01-10_14:49:01.728010,0.6006006006006093,0.0,0.0
2023-01-11_07:23:35.934989,0.7250755287009136,0.09057971014492239,0.213785
2023-01-11_07:23:53.876423,1.3805522208883536,0.018053800324957514,0.196985
2023-01-11_07:24:19.969022,1.2559808612440104,0.03597122302159139,0.142971
2023-01-11_07:32:03.121400,0.7831325301204783,0.0,0.0
2023-01-11_07:44:13.398938,0.5421686746987842,0.0,0.000653
2023-01-11_11:38:10.922187,0.5229517722254551,0.018382352941181956,0.007668
2023-01-11_11:48:35.559884,1.1716461628588082,0.07331378299120228,0.207896
2023-01-11_11:48:36.587078,1.9836639439906545,0.03661662394727205,0.093652
2023-01-12_07:00:01.038450,1.0863005431502648,0.24449877750611915,0.235296
2023-01-12_07:00:17.119466,1.0701545778834642,0.0,0.261032
2023-01-12_07:00:18.411471,2.6470588235294024,0.0,0.0
2023-01-12_07:00:20.252311,0.6864988558352492,0.1318019205422738,0.296335
2023-01-12_07:00:21.346363,0.8522727272727293,0.0,0.0
2023-01-12_09:44:30.052858,1.4934289127837452,0.0,0.000305
2023-01-12_10:17:54.247460,0.7965686274509887,0.0,0.0
2023-01-12_10:35:34.218074,0.6289308176100628,0.09936406995230129,0.040776
2023-01-12_10:37:42.608718,0.561797752808979,0.0,0.0
2023-01-12_10:37:56.412597,1.3092269326683281,0.0,0.0
2023-01-12_14:41:30.261364,0.5868544600938996,0.0,0.0
2023-01-12_14:42:34.714507,0.5278592375366653,0.07392348918868752,0.03763
2023-01-13_10:38:42.831283,1.5081206496519783,0.0,0.000847
2023-01-13_10:38:52.670976,1.2145748987854255,0.0,0.0
2023-01-16_08:37:14.556657,0.7222222222222241,0.10849909584087492,0.244944
2023-01-16_08:37:29.775522,0.8844665561083431,0.0,0.0
2023-01-16_12:27:55.029030,0.5907626208378147,0.05259467040672483,0.003789
2023-01-17_07:02:09.214299,0.5768222338752071,0.03503854239663706,0.132553
2023-01-20_13:47:17.729495,0.5673027333677139,0.1024240355069983,0.01805
2023-01-20_13:52:56.716418,0.5154639175257714,0.051177072671437784,0.011338
2023-01-20_13:53:56.676131,0.5643919958953303,-0.06806193636208491,0.013989
2023-01-20_13:59:04.396310,0.6125574272588086,-0.016937669376693165,0.000599
2023-01-20_14:31:27.806332,0.5130836326321164,0.01700969552644871,0.002922
2023-01-23_07:01:11.949143,0.5502751375687787,0.0,0.021793
2023-01-25_09:58:43.759641,0.591715976331364,0.0,0.0
2023-01-27_12:52:52.273737,0.5044843049327286,-0.07490636704119424,0.094704
2023-01-30_11:33:16.319658,0.729517396184054,0.03600360036004613,0.012513
2023-01-30_14:47:25.033509,0.562746201463149,0.0,0.0
2023-01-31_08:54:26.719341,0.5247813411078717,0.0,0.0
2023-02-01_07:21:58.727712,0.5941770647653,-0.018034265103694658,0.000293
2023-02-01_07:23:06.534617,0.7130124777183555,0.0,0.0
2023-02-01_09:03:47.518934,0.5454545454545379,0.0,0.0
2023-02-01_12:21:23.313503,0.5421686746987842,0.0,0.0
2023-02-01_13:10:10.594369,0.6532066508313505,0.15770106886279223,0.250067
2023-02-02_07:26:59.451969,0.6325110689437086,0.01843997787203122,0.026575
2023-02-02_07:27:36.814641,0.8201892744479578,0.036771465342888554,0.005642
2023-02-02_07:46:17.039150,0.831202046035795,0.0,0.000541
2023-02-02_07:53:37.515302,0.5138086062941527,0.05565862708720726,0.004748
2023-02-02_12:59:05.992139,1.342281879194629,0.0,0.00039
2023-02-02_12:59:11.360832,1.070950468540821,0.0,0.289648
2023-02-02_12:59:24.166412,0.8064516129032251,0.0,0.000342
2023-02-02_12:59:34.817472,0.8742434431741719,0.03766478342750457,0.0039
2023-02-02_12:59:36.465353,0.9389671361502261,-0.037678975131871795,0.000355
2023-02-02_13:05:06.696366,0.9491525423728886,0.07633587786259888,0.127848
2023-02-02_13:05:08.744760,0.6756756756756799,0.03814609956132031,0.06702
2023-02-02_13:22:11.714132,0.5434782608695565,0.0,0.0
2023-02-03_07:02:04.188207,0.8968609865470878,0.0871535645807997,0.292756
2023-02-03_07:02:07.716049,0.8968609865470878,-0.06982021295165453,0.079355
2023-02-03_12:51:00.288832,0.7838014369693003,0.0,0.0
2023-02-06_07:00:23.561320,0.5270092226614009,0.0,0.0
2023-02-06_07:01:29.804259,0.6784260515603879,0.01960015680124716,0.086627
2023-02-06_07:01:30.993402,0.8130081300812941,0.0,0.021539
2023-02-06_07:19:00.032134,0.7858546168958647,0.0,0.0
2023-02-06_07:19:00.229698,0.5878510777269863,0.0,0.211104
2023-02-06_11:21:17.410675,1.0309278350515427,0.0,0.0
2023-02-06_11:26:07.369742,0.6896551724137945,0.0,0.0
2023-02-06_11:48:25.018253,0.5517241379310311,0.0,0.0
2023-02-06_13:45:42.746976,0.6756756756756799,0.0,0.0
2023-02-06_13:47:08.483794,1.016949152542379,0.0,0.285389
2023-02-06_14:02:58.876276,0.6761325219743153,0.02004008016032177,0.227491
2023-02-06_14:03:03.251633,0.6040268456375841,0.0,0.0
2023-02-06_14:34:29.303365,0.6008010680907949,0.0,0.0
2023-02-06_14:34:39.989719,1.458885941644561,0.0,0.0
2023-02-06_14:35:04.605996,0.7838014369693003,0.0,0.0
2023-02-06_14:45:47.549175,0.660066006600668,0.0,0.0
2023-02-06_14:59:58.336007,1.926910299003315,0.0,0.136293
2023-02-06_14:59:59.495052,1.04302477183833,0.0,0.0
2023-02-07_07:00:01.611710,0.5284015852047519,0.1708752610594333,0.132188
2023-02-07_07:00:07.886515,0.5256241787122251,-0.17110266159696685,0.057868
2023-02-07_07:07:04.873986,0.7246376811594235,0.0,0.049442
2023-02-08_07:00:00.485539,2.8963414634146423,-0.06074104069648811,0.102084
2023-02-08_07:00:03.929500,3.443223443223453,0.0,0.0
2023-02-08_07:04:52.073742,0.6106870229007688,0.0,0.0
2023-02-15_07:00:13.310705,3.1294452347083945,0.9803921568627416,0.070807
2023-02-15_07:00:28.856870,0.694444444444442,0.0,0.031156
2023-02-15_07:00:51.316963,0.7638888888888973,-0.33444816053511683,0.024506
2023-02-15_07:01:10.261598,0.694444444444442,0.0,0.0
2023-02-15_07:02:14.298136,0.6267409470751995,0.0,0.049274
2023-02-15_07:07:30.368352,0.6983240223463749,0.0,0.0
2023-02-15_07:21:53.678965,0.5326231691078487,0.0,0.0
2023-02-15_07:43:59.258427,0.5968169761273234,0.0,0.000522
2023-02-16_07:00:01.318347,1.2461059190031154,0.0,0.00468
2023-02-16_07:00:02.774391,0.8684863523573227,-0.2588885053503631,0.001771
2023-02-16_07:00:18.048477,0.7532956685499137,-1.36315973435861,0.027652
2023-02-16_07:13:16.148782,0.5124919923126248,0.0,0.0
2023-02-16_07:13:26.569179,1.0178117048346147,0.0,0.0
2023-02-16_07:13:31.994955,0.6975269499048808,0.0,0.0
2023-02-16_07:13:48.214841,0.5063291139240533,0.0,0.0
2023-02-16_08:00:02.698277,0.8269720101781175,0.0,0.0
2023-02-16_08:42:17.452371,1.2582781456953684,0.05585552038727126,0.169424
2023-02-16_09:37:35.202066,0.5298013245033095,0.0741289844329085,0.006224
2023-02-16_12:17:15.427876,0.5204944697462688,0.0,0.0
2023-02-16_14:59:56.690731,0.5277044854881341,0.0,0.170974
2023-02-17_08:22:04.990697,0.5211726384364734,0.0,0.0
2023-02-17_12:18:22.038022,1.2812299807815508,-0.07558578987150177,0.008017
2023-02-17_12:18:53.565823,0.6414368184733732,0.0,0.092934
2023-02-21_07:00:01.222306,0.9144350097975096,-0.07507507507507061,0.066868
2023-02-21_07:00:01.848485,0.5177993527508029,-0.22539444027047661,0.003686
2023-02-21_07:00:04.890593,0.5829015544041471,0.15003750937734317,0.114009
2023-02-21_11:57:11.757567,1.21716848174247,0.0,0.0
2023-02-21_11:58:06.381158,0.7001909611712209,0.0,0.0
2023-02-22_09:47:36.232048,1.3131976362442455,0.0,0.0
2023-02-22_14:09:34.956370,0.9132420091324311,0.0,0.048569
2023-02-22_14:19:13.082415,0.9803921568627416,0.0,0.0
2023-02-28_07:00:42.579010,0.8104738154613544,-0.07993605115907965,0.065464
2023-02-28_08:16:29.967651,0.8755472170106415,0.0,0.284798
2023-03-01_07:15:34.823993,0.9003215434083556,0.0,0.040798
2023-03-03_07:00:41.882198,0.6036217303822866,0.0,0.0
2023-03-03_07:01:21.004270,0.9296148738379806,0.09099181073703999,0.090874
2023-03-03_07:16:03.751389,0.6618133686300487,0.0,0.0
2023-03-06_10:27:35.552952,0.591715976331364,0.0,0.0
2023-03-07_12:34:48.133572,1.3392857142857206,0.0,0.0
2023-03-08_07:16:35.195218,1.1688311688311748,0.0,0.198566
2023-03-10_07:27:47.499804,0.5287508261731633,0.0,0.055689
2023-03-10_10:11:08.403419,0.7289595758780631,0.0,0.254079
2023-03-10_10:13:34.468130,0.5291005291005346,0.0,0.0
2023-03-13_08:47:19.575570,0.6493506493506551,0.0,0.0
2023-03-13_10:00:16.418642,0.6497725795971521,0.0,0.0
2023-03-13_13:56:53.737578,0.5221932114882533,0.0,0.0
2023-03-13_13:56:55.518945,0.5859375,0.0,0.0
2023-03-14_07:21:16.301365,0.7899934167215239,0.0,0.0
2023-03-14_07:21:18.988591,0.7879185817465606,0.0,0.0
2023-03-15_10:47:27.839641,2.746478873239444,0.0,0.0
2023-03-15_14:35:13.987235,1.4799154334038,0.0,0.0
2023-03-16_07:00:03.200644,0.5610098176718203,0.09765625,0.165216
2023-03-16_08:24:37.623891,1.8973998594518537,-0.19436345966958868,0.063947
2023-03-17_14:35:15.374860,0.9957325746799528,0.0,0.0
2023-03-17_14:35:16.812778,0.6373937677053743,0.0,0.0
2023-03-20_08:01:14.163755,1.5569709837225831,0.0,0.0
2023-03-20_08:44:03.645585,0.5412719891745521,0.0,0.212246
2023-03-20_08:57:52.051629,0.7313829787233939,0.0,0.261625
2023-03-20_13:08:58.552793,1.5416958654519863,0.0,0.0
2023-03-20_14:49:00.174698,0.7919366450684029,0.0,0.0
2023-03-21_07:29:56.191543,2.9306647605432445,0.0,0.000905
2023-03-21_10:03:42.108497,1.0301692420897623,0.0,0.28142
2023-03-22_08:22:24.818023,1.3980868285504044,0.0,0.108933
2023-03-23_08:59:58.561798,1.5306122448979664,0.0,0.15237
2023-03-23_12:41:12.605944,1.5272727272727327,0.0,0.0
2023-03-28_13:44:16.546440,0.7604562737642651,0.0,0.0
2023-03-28_14:02:56.689305,2.803030303030307,0.0,0.0
2023-03-29_07:04:50.049650,1.337529504327306,-0.09881422924902239,0.075232
2023-03-29_07:12:31.521199,0.940438871473348,0.0,0.0
2023-03-29_13:19:56.798942,2.7689873417721556,0.0,0.268496
2023-03-29_13:19:56.800037,5.633802816901401,0.0,0.267401
2023-03-29_13:21:09.025917,0.6299212598425141,0.09737098344693162,0.179547
2023-03-30_08:57:34.405624,0.5327245053272422,0.0,0.001151
2023-03-30_10:51:34.665794,0.8245877061469287,0.0,0.0
2023-03-31_09:45:12.866296,0.5173688100517326,0.0,0.0
2023-03-31_10:55:37.449732,0.900225056264059,0.0,0.0
2023-03-31_14:45:20.118545,2.6615969581748944,-0.27649769585254,0.225487
2023-03-31_14:45:20.120901,2.6615969581748944,-0.27649769585254,0.223131
2023-03-31_14:45:23.232437,1.928783382789323,0.0,0.0
2023-03-31_14:45:23.233308,0.8005822416302655,0.0,0.0
2023-03-31_14:45:23.237773,2.6470588235294024,0.0,0.0
2023-03-31_14:45:25.662255,4.892512972572272,-0.09208103130755596,0.103297
2023-03-31_14:45:25.662879,1.978798586572439,-0.09208103130755596,0.102673
2023-03-31_14:45:26.707534,0.696378830083555,0.09216589861751334,0.291492
2023-03-31_14:45:28.897321,7.42942050520059,-0.18501387604070718,0.091834
2023-03-31_14:46:14.426380,0.6603081438004477,0.0,0.076865
2023-03-31_14:47:20.118796,0.5212211466865124,0.0926784059314123,0.134913
2023-03-31_14:50:51.209915,0.5259203606311047,0.0,0.225136
2023-04-03_07:31:08.206601,1.8018018018018056,0.0,0.0
2023-04-04_08:29:05.421621,0.6818181818181834,0.0,0.033404
2023-04-05_11:21:25.456026,0.8106116433308719,0.0,0.002206
2023-04-05_11:36:32.939548,0.8100147275404979,0.0,0.0
2023-04-06_08:11:19.008878,0.5124450951683679,0.0,0.0
2023-04-10_07:14:02.331961,0.8174386920980936,0.17825311942958333,0.062546
2023-04-10_07:16:11.723450,0.5442176870748217,0.0,0.104711
2023-04-10_07:17:27.500287,0.6784260515603879,0.0,0.01496
2023-04-10_07:17:34.020846,0.6085192697768749,0.0,0.002434
2023-04-10_11:56:37.211908,0.5551700208188848,0.0,0.0
2023-04-13_12:21:54.428271,0.6779661016949046,0.0,0.0
2023-04-17_07:00:01.848064,0.5844155844155763,-0.607638888888884,0.08851
2023-04-17_07:00:02.693713,0.7802340702210753,-0.43290043290042934,0.007919
2023-04-18_07:00:03.859242,0.5309734513274433,-0.6269592476489061,0.002678
2023-04-18_07:01:27.011720,0.7531865585167941,-0.07662835249042654,0.105798
2023-04-18_07:01:31.017334,0.5757052389176787,0.1532567049808531,0.192327
2023-04-18_08:06:56.068092,0.5973715651135025,0.0,0.0
2023-04-18_08:26:13.662750,0.5284791544333478,0.1558846453624252,0.007965
2023-04-18_08:55:54.024228,0.5297233666862855,0.0,0.0
2023-04-18_09:47:58.355610,0.8308605341246222,0.0,0.0
2023-04-18_10:14:20.428104,0.5920663114268754,0.0,0.147479
2023-04-18_11:09:25.674744,0.5474452554744547,0.0,0.0
2023-04-18_11:28:23.695175,0.8279124778237668,0.2450980392156854,0.074208
2023-04-18_11:34:44.608865,0.6512729425695696,0.0,0.0
2023-04-18_11:57:12.585988,0.7660577489687626,0.0,0.0
2023-04-18_11:57:31.021938,1.0619469026548645,0.0,0.0
2023-04-18_11:58:15.628954,1.0588235294117565,0.0,0.01079
2023-04-18_11:58:27.828702,0.9982384028185631,0.0,0.0
2023-04-18_11:59:20.812126,1.474056603773577,0.0,0.151811
2023-04-18_13:52:39.992874,0.5451241671714069,0.0,0.0
2023-04-19_07:00:02.334786,0.6455777921239525,0.0,0.036166
2023-04-19_07:01:01.711324,0.6540222367560578,0.0,0.0
2023-04-19_07:06:06.334448,0.5810200129115595,0.08417508417508657,0.125133
2023-04-19_07:47:06.194444,0.6365372374283806,0.0,0.0
2023-04-19_07:50:49.074745,1.2658227848101333,0.0,0.000936
2023-04-19_10:53:42.036207,0.5204944697462688,0.0,0.003041
2023-04-19_11:14:50.460974,0.5758157389635254,0.0,0.000911
2023-04-19_11:21:38.417915,1.4867485455720697,0.17021276595745594,0.020437
2023-04-19_11:22:38.802941,0.7702182284980763,0.0,0.0
2023-04-19_11:28:43.110118,0.5692599620493288,0.0,0.0
2023-04-19_11:34:00.475883,0.5569306930693019,0.0,0.0
2023-04-19_11:51:00.492896,0.6191950464396356,0.0,0.1007
2023-04-19_11:57:30.395416,0.5438066465256908,0.0,0.000869
2023-04-19_12:32:41.188643,0.5959475566150285,0.0,0.023805
2023-04-19_13:31:36.372790,0.738916256157629,0.0,0.117634
2023-04-19_14:36:16.350738,0.5102040816326481,0.0,0.0
2023-04-19_14:50:12.181014,0.5056890012642201,0.0,0.069421
2023-04-20_07:05:21.760447,0.7476635514018781,0.0,0.104554
2023-04-20_07:19:48.033341,0.7439553626782391,0.0,0.0
2023-04-24_07:16:28.340119,0.7500000000000062,-0.08710801393727596,0.020209
2023-04-24_14:28:34.509418,0.6253908692933186,0.09009009009008917,0.011635
2023-04-26_10:13:39.476094,0.5555555555555536,0.19550342130987275,0.264437
2023-04-26_10:58:16.252053,0.687757909215958,0.0,0.002068
2023-04-26_11:50:41.275758,0.5681818181818121,0.0,0.0
2023-04-26_14:25:11.277674,0.7082152974504208,0.0,0.0
2023-04-27_07:46:25.061493,0.6564551422319376,0.09999999999998899,0.016161
2023-04-28_07:00:40.095851,0.6746626686656709,0.0,0.0
2023-04-28_07:01:36.025889,0.5251312828207011,-0.05104645227156368,0.003879
2023-05-02_07:00:00.243291,0.5537974683544222,0.15649452269170805,0.226168
2023-05-02_07:13:45.292478,0.5645161290322553,0.0,0.0
2023-05-03_09:07:14.144859,1.4285714285714235,0.0,0.0
2023-05-03_09:23:58.195403,1.0406811731314969,0.0,0.043366
2023-05-04_10:03:33.517464,0.6172839506172867,0.0,0.064499
2023-05-04_10:04:06.944802,0.5277044854881341,0.0,0.000314
2023-05-04_11:03:53.276332,0.7194244604316502,0.0,0.000528
2023-05-04_14:09:37.299770,0.6334841628959254,0.0,0.000614
2023-05-05_11:23:39.415916,0.709849157054121,0.05948839976204212,0.002718
2023-05-05_11:29:44.214724,0.603448275862073,0.11730205278592809,0.186268
2023-05-05_11:32:00.494387,0.5150214592274605,0.1175088131609936,0.271694
2023-05-05_12:14:04.968733,0.7017543859649145,0.0,0.00083
2023-05-08_10:17:15.631893,0.73260073260073,0.0,0.246292
2023-05-08_10:23:55.680971,0.6357856494096259,0.0,0.045722
2023-05-08_10:24:22.345211,0.6346328195829587,0.0,0.267375
2023-05-10_07:10:45.648229,0.7266121707538709,0.0,0.0
2023-05-10_07:10:49.884576,0.8166969147005432,0.0,0.0
2023-05-11_07:13:43.287069,0.5449591280654031,0.0,0.160604
2023-05-11_08:52:02.073572,0.5357142857142838,0.0,0.0
2023-05-11_09:28:38.729536,0.535236396074934,0.0,0.0
2023-05-12_11:31:41.287362,0.8108108108108025,0.0,0.000589
2023-05-12_14:59:56.013031,0.8078994614003632,0.0,0.0
2023-05-15_07:30:16.413339,1.0544815465729274,0.0,0.0
2023-05-15_07:30:25.860387,0.7023705004389758,-0.2885170225043199,0.010959
2023-05-15_09:08:23.520040,0.6573541495480617,0.0,0.0
2023-05-15_11:32:49.636686,0.761421319796951,0.11111111111110628,0.010357
2023-05-15_11:33:41.667041,0.8410428931875602,0.0,0.0
2023-05-15_12:54:52.309605,0.5208333333333259,0.0,0.000705
2023-05-16_12:59:10.809808,0.5181347150259086,0.05491488193301031,0.243037
2023-05-16_14:02:51.139611,0.6861063464836947,0.0,0.150574
2023-05-17_08:38:23.364605,0.5747126436781658,0.0,0.000686
2023-05-17_08:42:38.389788,0.6530612244898037,0.0,0.0
2023-05-22_13:51:53.341100,0.7358953393295176,0.0,0.000487
2023-05-22_14:44:54.725483,0.5681818181818121,0.0,0.0
2023-05-24_07:09:13.113752,0.5818786367414841,0.0,0.149388
2023-05-24_12:32:43.317195,0.5794701986755024,0.0,0.0
2023-05-26_14:59:20.283060,0.6399999999999961,0.050709939148063654,0.27038
2023-05-29_07:01:31.482988,1.214882308276377,0.0964320154291265,0.039829
2023-05-30_07:17:01.317265,0.5426356589147252,-0.09587727708533222,0.000982
2023-05-31_07:09:12.398203,0.5196733481811489,0.0,0.178913
2023-05-31_11:14:48.358710,0.5196733481811489,0.0,0.0
