timestamp,YKBNK.E_price_change,AKBNK.E_price_change,interval
2022-09-13_07:13:05.578701,0.3054989816700715,-0.056022408963585235,0.037377
2022-09-13_07:15:42.513152,0.3012048192771122,0.10893246187364536,0.246459
2022-09-13_09:38:24.369281,0.6355932203389925,-0.10911074740862503,0.001424
2022-09-13_09:38:24.373108,0.42283298097252064,-0.054555373704312515,0.017719
2022-09-13_09:39:29.141256,0.30991735537189147,0.0538502961766385,0.025499
2022-09-13_09:40:10.350543,0.3177966101694851,-0.05367686527106841,0.282384
2022-09-13_09:40:11.359706,0.31678986272438703,0.0,0.000213
2022-09-13_09:51:44.702893,0.3089598352214118,0.0,0.0
2022-09-13_10:27:16.874068,0.3222341568206222,0.0,0.019758
2022-09-13_10:27:26.091100,0.42964554242750363,-0.055248618784520254,0.000673
2022-09-13_10:27:33.083790,0.3232758620689724,0.11142061281337323,0.121319
2022-09-13_10:27:39.335429,0.5387931034482651,-0.11117287381878782,0.004088
2022-09-13_10:27:39.335836,0.3215434083601254,-0.11117287381878782,0.003681
2022-09-13_10:28:36.363625,0.5347593582887722,-0.05515719801434393,0.002596
2022-09-13_10:55:48.376186,0.31185031185030354,-0.054171180931739116,0.003847
2022-09-13_11:38:07.508953,0.31185031185030354,0.0,0.001318
2022-09-13_11:38:07.510070,0.31185031185030354,0.0,0.000201
2022-09-13_12:42:06.318218,0.31948881789136685,0.0,0.0
2022-09-13_13:02:04.456827,0.33039647577093323,-0.05621135469364713,0.000407
2022-09-13_13:03:14.693862,0.33444816053511683,0.0,0.107655
2022-09-13_13:04:05.203051,0.3278688524590123,-0.05589714924538747,0.049169
2022-09-13_13:04:22.656829,0.32644178454841466,0.05564830272677401,0.190682
2022-09-13_13:04:46.750411,0.32467532467532756,0.0,0.065852
2022-09-13_13:05:10.980152,0.5393743257820827,-0.11061946902655162,0.002746
2022-09-13_13:23:50.595076,0.3311258278145601,0.0,0.05918
2022-09-14_07:00:00.490786,1.0701545778834642,0.06435006435006052,0.05001
2022-09-14_07:00:01.986509,1.1904761904761862,0.06414368184732844,0.234024
2022-09-14_07:00:06.511724,0.359281437125758,0.1290322580645098,0.298926
2022-09-14_07:00:07.690931,0.8423586040914532,-0.06472491909386147,0.096989
2022-09-14_07:00:07.724229,0.47961630695443347,-0.06472491909386147,0.063691
2022-09-14_07:00:08.841664,0.6002400960384069,0.5829015544041471,0.2803
2022-09-14_07:00:28.030691,0.3610108303249149,0.3278688524590123,0.006393
2022-09-14_07:01:25.082814,0.49200492004919383,0.0,0.0
2022-09-14_07:18:31.109700,0.49813200498132204,0.3300330033003229,0.113931
2022-09-14_07:19:20.432879,0.6082725060827299,0.0,0.0
2022-09-14_07:19:20.866912,0.48484848484848797,0.0,0.138633
2022-09-14_07:19:23.321206,0.60606060606061,0.1948051948051921,0.087785
2022-09-15_07:00:00.376201,0.5188067444876765,-0.7708479327259932,0.040696
2022-09-15_07:00:04.808483,0.6451612903225712,0.21023125437982237,0.068613
2022-09-15_07:00:41.214037,0.3811944091486552,-0.06983240223463749,0.038589
2022-09-15_07:02:07.624405,0.512820512820511,-0.07032348804500987,0.01367
2022-09-16_07:00:00.549238,0.4405286343612369,-0.5867560771165126,0.006465
2022-09-16_07:00:01.672257,0.8862629246676468,0.8403361344537785,0.068336
2022-09-16_07:15:08.010348,0.4373177842565523,-0.08244023083263663,0.006839
2022-09-16_07:26:42.738342,0.4316546762589857,0.08210180623973162,0.033405
2022-09-16_07:28:31.020292,0.5641748942172065,-0.1640689089417613,0.010989
2022-09-16_07:28:31.020681,0.42075736325386526,-0.1640689089417613,0.0106
2022-09-16_07:28:31.023712,1.2658227848101333,-0.1640689089417613,0.007569
2022-09-16_07:28:31.030266,0.9817671809256634,-0.1640689089417613,0.001015
2022-09-16_07:36:57.243566,0.4213483146067398,0.0,0.001407
2022-09-16_07:37:08.738955,0.42016806722688926,-0.08196721311475308,0.000863
2022-09-19_14:06:18.080939,0.4366812227074135,0.0,0.0
2022-09-20_07:01:37.047622,0.5610098176718203,0.2581755593803692,0.259976
2022-09-20_07:03:00.592729,0.99290780141843,0.0,0.000869
2022-09-20_09:01:31.533961,0.43604651162789665,0.0,0.000294
2022-09-29_07:03:11.104868,0.41551246537396835,0.0,0.000567
2022-10-04_07:03:50.129287,0.49382716049382047,-0.1558846453624252,0.003705
2022-10-04_07:03:50.131853,0.49382716049382047,-0.1558846453624252,0.001139
2022-10-06_07:00:02.559230,0.3754693366708306,-0.23923444976077235,0.064939
2022-10-17_08:50:22.029418,0.31347962382444194,0.0,0.242518
2022-10-19_11:40:09.755076,0.3076923076922977,0.0,0.0
2022-10-28_08:42:05.082948,0.33370411568409697,0.0,0.002616
2022-10-28_08:42:05.084846,0.33444816053511683,0.06688963210701449,0.298235
2022-10-31_09:00:06.479563,0.33407572383072903,0.0,0.0
2022-11-04_14:59:49.877572,0.32292787944026013,0.0,0.243244
2022-11-16_07:00:00.697850,0.3731343283582156,-0.30845157310301907,0.059639
2022-11-16_14:55:28.267587,0.9242144177449063,0.0,0.25688
2022-11-16_14:55:28.267809,0.6410256410256387,0.0,0.256658
2022-11-16_14:56:45.065557,0.45289855072463414,0.12004801920768582,0.002446
2022-11-17_07:04:17.189180,0.36330608537693543,0.11890606420927874,0.033625
2022-11-17_07:37:48.683523,0.3745318352059934,0.0,0.000386
2022-11-23_07:00:40.499038,0.34632034632033903,0.0,0.0
2022-12-09_07:01:13.170281,0.36496350364962904,0.0,0.000632
2022-12-20_07:01:07.435437,0.31847133757962887,-0.09990009990010762,0.000494
2022-12-20_07:04:43.471409,0.32206119162641045,0.0,0.000802
2023-01-05_08:14:08.015679,0.35211267605634866,0.0,0.0
2023-01-05_08:40:47.155893,0.35149384885764245,0.0,0.000711
2023-01-05_14:06:35.349061,0.46992481203007586,-0.05379236148466138,0.065483
2023-01-05_14:06:35.576344,0.46992481203007586,0.0,0.0
2023-01-06_07:00:02.157175,0.37842951750235443,-0.22075055187638082,0.000288
2023-01-06_07:01:09.990824,0.3853564547206201,0.11185682326622093,0.004547
2023-01-09_14:33:04.389057,0.30030030030030463,0.0,0.000481
2023-01-10_14:51:08.361802,0.31479538300105414,0.0,0.0
2023-01-12_07:00:01.566139,0.4474272930648837,-0.30229746070133956,0.002311
2023-01-12_07:00:01.569482,0.33444816053511683,0.06045949214026347,0.299444
2023-01-12_07:00:03.051373,0.33407572383072903,0.18072289156625398,0.271403
2023-01-12_07:00:03.323628,0.33333333333334103,0.24096385542169418,0.131676
2023-01-12_07:03:15.889022,0.3370786516853963,0.0,0.004531
2023-01-12_10:39:45.413219,0.35502958579882726,0.0,0.0
2023-01-12_11:03:10.063975,0.3500583430571691,0.0,0.000765
2023-01-12_11:17:34.295817,0.34965034965035446,0.0,0.0
2023-01-12_11:17:40.433561,0.34843205574912606,0.0,0.171031
2023-01-12_11:19:00.730638,0.4645760743321681,0.0,0.0
2023-01-12_11:19:06.062921,0.5807200929152101,0.0,0.001691
2023-01-12_11:19:11.397662,0.4629629629629539,0.0,0.0
2023-01-12_11:19:23.923431,0.34602076124568004,0.0,0.0
2023-01-12_11:19:36.243540,0.694444444444442,-0.06313131313131493,0.003291
2023-01-12_11:19:54.018555,0.4618937644341736,0.0,0.0
2023-01-12_11:35:14.093097,0.3420752565564511,0.0,0.0
2023-01-12_11:44:49.264457,0.3452243958573131,0.0,0.001835
2023-01-12_14:30:44.360845,0.33594624860022737,0.0,0.004148
2023-01-13_07:02:28.552679,0.33444816053511683,0.0,0.00041
2023-01-13_07:02:43.106624,0.33482142857141906,0.0,0.199434
2023-01-13_07:09:45.898857,0.33670033670034627,0.0,0.0
2023-01-13_07:12:02.319159,0.4439511653718142,0.0,0.004811
2023-01-13_07:12:02.324564,0.33222591362125353,0.0,0.0
2023-01-13_07:12:13.225236,0.44543429844097204,0.0,0.173322
2023-01-13_07:12:26.363151,0.33185840707965486,0.0,0.223104
2023-01-13_07:13:02.356173,0.4424778761061843,0.12113870381587066,0.027045
2023-01-13_07:13:02.359895,0.5524861878453136,0.12113870381587066,0.023323
2023-01-13_07:18:26.547283,0.44004400440043057,0.0,0.129186
2023-01-13_07:19:47.176092,0.3300330033003229,0.0,0.001005
2023-01-13_07:34:33.206515,0.324324324324321,0.0,0.000502
2023-01-13_07:34:33.235002,0.3239740820734305,0.0,0.080345
2023-01-13_07:34:33.257798,0.3236245954692629,0.0,0.057549
2023-01-13_07:34:36.876394,0.4319654427645814,-0.05948839976204212,0.000758
2023-01-13_07:34:36.880644,0.3232758620689724,-0.05948839976204212,0.066659
2023-01-13_08:13:57.641180,0.3250270855904569,0.0,0.0
2023-01-16_07:04:46.437509,0.31612223393044925,-0.0587544065804968,0.059953
2023-01-16_07:41:30.411130,0.31746031746031633,0.0,0.000648
2023-01-17_14:54:06.931672,0.3064351378958108,0.0,0.0
2023-01-17_14:54:13.386766,0.3061224489795844,0.0,0.0
2023-01-17_14:54:56.858945,0.3064351378958108,0.0,0.027119
2023-01-17_14:55:24.432674,0.3058103975535076,0.0,0.0
2023-01-17_14:55:51.500254,0.304878048780477,0.0,0.0
2023-01-17_14:56:07.111230,0.40650406504065817,0.0,0.0
2023-01-17_14:56:36.112254,0.50761421319796,0.0,0.0
2023-01-17_14:56:44.797058,0.30425963488844854,0.0,0.0
2023-01-17_14:56:58.203418,0.30425963488844854,0.0,0.069311
2023-01-25_12:48:49.721986,0.31315240083507057,0.0,0.0
2023-01-25_14:57:17.304611,0.30832476875641834,0.0,0.0
2023-01-26_07:03:08.061038,0.3076923076922977,-0.11337868480725266,0.181661
2023-01-27_08:25:59.105734,0.3278688524590123,0.0,0.0
2023-01-27_12:54:49.469502,0.33783783783782884,0.0,0.0
2023-01-30_07:04:40.891662,0.32644178454841466,0.0,0.001692
2023-02-02_07:00:03.179350,0.4733727810650956,0.12812299807816174,0.269598
2023-02-02_07:00:59.687916,0.35545023696681444,0.0,0.0
2023-02-02_08:27:46.877384,0.3504672897196359,0.0,0.006196
2023-02-02_14:33:37.198597,0.4932182490752224,0.0,0.1192
2023-02-03_07:00:00.691726,0.47961630695443347,-0.1323626737260053,0.042345
2023-02-06_07:00:00.984936,0.45610034207526073,-2.15873015873016,0.085189
2023-02-06_07:00:01.215577,1.2485811577752637,-1.7142857142857126,0.015924
2023-02-06_07:01:12.363898,0.3389830508474523,0.0,0.0
2023-02-06_07:03:44.179282,0.3374578177727683,0.0,0.0
2023-02-06_09:32:45.598087,0.3374578177727683,0.0,0.0
2023-02-06_09:39:33.522867,0.4469273743016755,0.0,0.0
2023-02-06_13:42:43.114039,0.46403712296982924,0.0,0.0
2023-02-06_13:43:02.869699,0.34602076124568004,0.0,0.0
2023-02-06_14:02:30.409572,0.34843205574912606,0.0,0.000417
2023-02-06_14:35:56.822776,0.45300113250283935,0.0,0.0
2023-02-07_07:00:08.183693,0.3389830508474523,0.0,0.066459
2023-02-07_07:00:14.090404,0.3389830508474523,0.0,0.046372
2023-02-07_07:07:38.860798,0.3420752565564511,0.0,0.17426
2023-02-07_07:15:24.945451,0.4592422502870175,0.0,0.0
2023-02-07_07:34:48.148818,0.34965034965035446,0.06373486297004405,0.119715
2023-02-07_07:37:59.017388,0.3472222222222321,0.0,0.000212
2023-02-07_07:45:28.878235,0.3452243958573131,0.0,0.173687
2023-02-07_07:45:31.290020,0.3452243958573131,0.0,0.0
2023-02-07_07:46:08.742232,0.3444316877152742,0.0,0.0
2023-02-07_07:46:24.535658,0.3444316877152742,0.0,0.0
2023-02-07_10:57:16.897523,0.3562945368170922,0.0,0.000936
2023-02-07_11:26:33.682997,0.4901960784313708,-0.06706908115359234,0.002256
2023-02-07_11:48:32.550847,0.3671970624234966,0.0,0.0
2023-02-07_12:38:56.486082,0.36275695284160303,0.0,0.0
2023-02-07_12:57:43.838566,0.363636363636366,-0.0664451827242507,0.000839
2023-02-07_13:45:04.721551,0.4761904761904745,0.0,0.1679
2023-02-07_14:02:03.593046,0.36231884057971175,0.0,0.0
2023-02-08_07:11:34.056288,0.8905852417302906,0.0,0.190288
2023-02-08_07:42:01.620761,0.6410256410256387,-1.0144927536231974,0.014929
2023-02-08_07:42:02.768256,0.5121638924455718,0.0,0.004416
2023-02-08_07:42:04.816191,0.512820512820511,0.0,0.004072
2023-02-08_07:42:06.098585,0.3826530612244916,0.0,0.0
2023-02-15_07:00:06.021496,0.5813953488372103,-0.5769230769230749,0.198746
2023-02-15_07:00:06.097381,0.5813953488372103,-0.5769230769230749,0.122861
2023-02-15_07:00:08.286499,0.5813953488372103,1.2903225806451646,0.24389
2023-02-15_07:00:12.204499,0.6976744186046435,0.6410256410256387,0.290404
2023-02-15_07:00:13.664501,0.4629629629629539,-1.2250161186331487,0.0458
2023-02-15_07:00:30.221964,0.694444444444442,0.2564102564102555,0.111179
2023-02-15_07:00:37.685827,0.34802784222738303,0.0,0.054764
2023-02-15_07:00:37.795550,0.5780346820809301,-0.5141388174807249,0.223625
2023-02-15_07:00:40.433595,0.3452243958573131,0.0,0.056401
2023-02-15_07:00:54.161404,0.3468208092485492,0.0,0.050142
2023-02-15_07:01:15.080837,0.9291521486643362,0.0,0.298172
2023-02-15_07:01:19.507237,0.5780346820809301,0.0,0.015744
2023-02-15_07:01:42.647095,0.34802784222738303,0.0,0.0
2023-02-15_07:18:10.757514,0.454545454545463,-0.06309148264984632,0.06351
2023-02-15_07:18:12.751446,0.6810442678774065,0.0,0.0
2023-02-15_07:18:14.221285,0.6802721088435382,0.0,0.227925
2023-02-15_07:18:15.721809,0.9070294784580435,0.0,0.0
2023-02-15_07:18:17.037741,0.9070294784580435,0.0,0.0
2023-02-15_07:23:54.467711,0.4524886877828038,0.0,0.0
2023-02-15_07:23:57.532316,0.6787330316742057,0.0,0.0
2023-02-15_07:23:59.166064,0.6787330316742057,0.0,0.0
2023-02-15_07:24:00.388937,0.33821871476888976,0.0,0.0
2023-02-15_07:25:28.226951,0.3374578177727683,0.0,0.056924
2023-02-16_07:00:01.557336,0.3092783505154628,0.34622042700518385,0.088667
2023-02-16_07:00:02.503880,0.3112033195020736,-0.4618937644341736,0.016371
2023-02-16_07:00:07.039820,0.41536863966771254,-0.2880184331797153,0.144804
2023-02-16_07:00:09.524617,0.41407867494824835,0.0,0.136725
2023-02-16_07:00:14.721184,0.41407867494824835,0.0,0.003618
2023-02-16_07:00:19.651437,0.41407867494824835,0.0,0.0
2023-02-16_07:02:44.968159,0.31152647975076775,0.0,0.040318
2023-02-16_07:02:47.219322,0.31152647975076775,0.057770075101104545,0.162523
2023-02-16_07:02:55.157953,0.31152647975076775,0.0,0.0
2023-02-16_07:03:00.505287,0.31088082901553626,0.0,0.120876
2023-02-16_07:03:05.544986,0.4145077720207224,-0.17331022530329143,0.002225
2023-02-16_07:04:21.207135,0.31315240083507057,0.05773672055426893,0.231765
2023-02-16_07:04:27.409830,0.5219206680584509,0.0,0.000186
2023-02-16_07:04:52.644927,0.31282586027112647,0.0,0.0
2023-02-16_07:05:58.860098,0.31185031185030354,0.0,0.0
2023-02-16_07:08:19.555670,0.42016806722688926,0.0,0.17129
2023-02-16_07:10:00.914384,0.31813361611876534,-0.23837902264600697,0.26191
2023-02-16_07:10:02.568666,0.4237288135593209,-0.7185628742514938,0.185962
2023-02-16_07:10:41.103847,0.31880977683316214,-0.05966587112171684,0.062523
2023-02-16_07:12:02.439866,0.31678986272438703,0.0,0.0
2023-02-16_07:14:22.062305,0.42149631190726566,0.0,0.067802
2023-02-16_07:36:10.991099,0.3157894736842026,0.0,0.000772
2023-02-16_08:00:25.085387,0.31880977683316214,-0.05924170616113944,0.003963
2023-02-16_08:24:07.144294,0.6578947368421018,-0.18518518518517713,0.133112
2023-02-16_08:37:18.486154,0.3285870755750375,0.0,0.0
2023-02-16_10:00:11.367804,0.4376367614879584,0.0,0.179709
2023-02-16_10:02:09.575014,0.3285870755750375,0.0,0.0
2023-02-16_10:22:07.153018,0.32292787944026013,0.12224938875304847,0.010062
2023-02-16_13:33:46.443386,0.3222341568206222,0.0,0.213883
2023-03-01_08:55:31.122868,0.3018108651911433,0.0,0.0
2023-03-03_12:25:04.458693,0.3064351378958108,0.0,0.216859
2023-03-03_12:32:22.033797,0.30425963488844854,-0.11655011655011815,0.000317
2023-03-08_14:55:53.265471,0.3415883859948732,-0.09940357852882276,0.026801
2023-03-14_08:20:59.062765,0.35842293906809264,0.0,0.000489
2023-03-14_08:21:02.660299,0.44802867383513245,0.0,0.0563
2023-03-15_07:00:02.097205,0.3568242640499486,0.5347593582887722,0.249983
2023-03-15_07:06:46.903206,0.3593890386343279,0.0,0.0
2023-03-15_07:41:58.456863,0.3629764065335772,0.0,0.000968
2023-03-20_07:00:07.396482,0.3910068426197455,0.05512679162071876,0.231892
2023-03-20_07:00:19.352022,0.3933136676499416,0.0,0.170729
2023-03-20_07:07:31.811879,0.3891050583657574,0.05464480874317612,0.009421
2023-03-20_07:07:31.814802,0.38797284190106307,0.0,0.006498
2023-03-20_07:07:31.816391,0.7766990291262044,0.0,0.004909
2023-03-20_07:07:31.818189,0.8729388942773975,0.0,0.003111
2023-03-20_07:07:31.820993,0.8720930232558155,0.0,0.000307
2023-03-28_07:01:22.280127,0.3956478733926794,0.05464480874317612,0.298871
2023-03-28_07:01:22.284036,0.39525691699604515,0.05464480874317612,0.294962
2023-04-26_14:59:45.428114,0.30674846625766694,0.0,0.0
2023-05-08_12:52:47.602803,0.41753653444676075,0.0,0.000959
2023-05-08_12:52:56.862842,0.31250000000000444,0.06329113924050667,0.005518
2023-05-09_09:42:05.295743,0.3824091778202643,0.11743981209630938,0.183261
2023-05-09_09:44:17.266854,0.3824091778202643,0.0,0.001415
2023-05-10_14:03:58.800646,0.4761904761904745,0.0,0.000866
2023-05-10_14:06:07.232160,0.6647673314339908,0.0,0.0
2023-05-11_08:33:17.543212,0.4416961130742081,0.0,0.004204
2023-05-11_08:33:17.546624,0.3527336860670305,0.0,0.000792
2023-05-11_09:29:37.526483,0.35335689045936647,0.05546311702717688,0.142013
2023-05-11_09:51:16.621751,0.3552397868561208,-0.055710306406675514,0.000373
2023-05-11_09:51:17.303705,0.4436557231588312,-0.055710306406675514,0.000657
2023-05-11_09:51:17.306737,0.35460992907800915,-0.055710306406675514,0.117854
2023-05-11_10:37:01.244736,0.35650623885918886,0.05574136008918984,0.129534
2023-05-11_11:10:57.018709,0.35149384885764245,0.0,0.000339
2023-05-11_11:10:57.020150,0.34965034965035446,0.0,0.002545
2023-05-11_11:10:57.021888,0.7901668129938644,0.0,0.000807
2023-05-11_11:10:57.025266,0.6129597197898518,0.0,0.0
2023-05-11_11:11:01.028953,0.43706293706293753,-0.05530973451326471,0.186426
2023-05-11_11:11:02.528491,0.3493449781659441,0.0,0.132262
2023-05-11_11:11:19.128307,0.34965034965035446,0.11001100110010764,0.21685
2023-05-12_07:05:49.134034,0.40916530278232166,0.051177072671437784,0.011948
2023-05-12_07:05:50.943813,0.3270645952575535,0.051203277009737036,0.17451
2023-05-12_07:06:47.829455,0.49059689288635244,0.0,0.165863
2023-05-12_07:11:30.286074,0.3355704697986628,0.0,0.00099
2023-05-12_07:18:06.690491,0.5867560771165126,0.0,0.0
2023-05-12_07:27:12.198045,0.3341687552213868,0.0,0.000644
2023-05-12_09:04:41.476203,0.33388981636059967,0.0,0.000466
2023-05-12_13:50:08.586536,0.42553191489360653,-0.10471204188482464,0.003265
2023-05-12_14:38:21.674381,0.34393809114359186,0.051813471502581976,0.002774
2023-05-16_08:02:30.180012,0.3171247357293794,0.0,0.0
2023-05-16_08:06:06.309051,0.3171247357293794,0.0,0.0
2023-05-16_08:18:37.858605,0.31612223393044925,0.0,0.268177
2023-05-17_07:00:20.884726,0.3138075313807498,0.0,0.19131
2023-05-18_12:28:45.117086,0.3275109170305601,0.0,0.000948
2023-05-29_07:00:32.277883,0.32537960954446277,0.0680735194009463,0.148162
2023-05-29_07:00:35.335302,0.43336944745395733,0.0,0.179344
2023-05-29_07:00:37.332318,0.32467532467532756,0.0,0.044599
2023-05-29_07:00:41.139375,0.3250270855904569,-0.06811989100816707,0.007318
2023-05-29_07:00:42.699448,0.32467532467532756,0.0,0.255282
2023-05-30_07:00:11.610856,0.3061224489795844,0.1290322580645098,0.043805
2023-05-30_07:00:14.156013,0.40816326530612734,0.19342359767891004,0.11212
2023-05-30_07:00:14.571321,0.40816326530612734,0.0,0.023382
2023-05-30_07:00:19.960019,0.4077471967380175,0.0,0.0
2023-05-30_07:03:45.744239,0.3018108651911433,0.06377551020408934,0.006326
